Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,english,num_genre,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Genre_Other,actor_1_n_movies,actor_2_n_movies,actor_3_n_movies,num_pop_actors
train,1,351,122,122512052,G.I. Joe: Retaliation ,146352,PG-13,130000000,2013,5.8,2.35,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,19,2,2
train,1,166,106,32131830,Final Fantasy: The Spirits Within ,72259,PG-13,137000000,2001,6.4,1.85,1,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,33,3,4,1
train,1,510,124,176636816,Captain America: The First Avenger ,508818,PG-13,140000000,2011,6.9,2.35,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6,4,2
train,1,244,138,93926386,Master and Commander: The Far Side of the World ,168207,PG-13,150000000,2003,7.4,2.35,4,1,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0
train,1,322,115,292298923,The Twilight Saga: Breaking Dawn - Part 2 ,185394,PG-13,120000000,2012,5.5,2.35,5,1,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,16,7,3
train,1,354,135,134518390,The Incredible Hulk ,326286,PG-13,150000000,2008,6.8,2.35,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,12,1
train,1,556,156,183635922,The Revenant ,406020,R,135000000,2015,8.1,2.35,3,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,6,5,2
train,1,362,107,123207194,Rango ,183208,PG,135000000,2011,7.2,2.35,7,1,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,9,18,1
train,1,153,92,83348920,Penguins of Madagascar ,60230,PG,132000000,2014,6.7,1.85,5,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1
train,1,329,115,227137090,The Bourne Ultimatum ,491077,PG-13,110000000,2007,8.1,2.35,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35,5,5,1
train,1,266,92,215395021,Kung Fu Panda ,307029,PG,130000000,2008,7.6,2.35,1,1,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,5,1
train,1,517,117,180191634,Ant-Man ,313866,PG-13,130000000,2015,7.4,1.85,4,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,4,3,0
train,1,502,146,424645577,The Hunger Games: Catching Fire ,498397,PG-13,130000000,2013,7.6,2.35,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,14,4,2
train,1,165,94,177343675,Home ,70121,PG,135000000,2015,6.7,1.85,2,1,6,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1
train,1,94,147,138396624,Bad Boys II ,178126,R,130000000,2003,6.6,2.35,12,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,3,4,1
train,1,246,90,149234747,Puss in Boots ,114287,PG,130000000,2011,6.7,2.35,2,1,6,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,5,1
train,1,330,101,118311368,Salt ,245621,PG-13,110000000,2010,6.4,2.35,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,5,1,1
train,1,434,138,101160529,Noah ,200022,PG-13,125000000,2014,5.8,1.85,6,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,10,3
train,1,440,107,77564037,The Adventures of Tintin ,177383,PG,135000000,2011,7.4,2.35,24,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,8,0
train,1,349,100,60522097,After Earth ,158720,PG-13,130000000,2013,4.9,2.35,9,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,6,7,1
train,1,145,82,137748063,Dinosaur ,38438,PG,127500000,2000,6.5,1.85,1,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,3,2,0
train,1,154,98,113733726,Night at the Museum: Secret of the Tomb ,67223,PG,127000000,2014,6.2,1.85,11,1,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,5,12,2
train,1,233,95,148337537,Megamind ,172754,PG,130000000,2010,7.3,2.35,1,1,5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29,28,29,3
train,1,208,96,33592415,R.I.P.D. ,91640,PG-13,130000000,2013,5.6,2.35,6,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,20,4,2
train,1,271,143,305388685,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,PG-13,140000000,2003,8.1,2.35,7,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,8,5,2
train,1,403,123,337103873,The Hunger Games: Mockingjay - Part 1 ,305008,PG-13,125000000,2014,6.7,2.35,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,20,14,3
train,1,294,174,217536138,The Da Vinci Code ,314253,PG-13,125000000,2006,6.6,2.35,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27,1,4,1
train,1,159,101,131536019,Rio 2 ,58498,G,103000000,2014,6.4,2.35,4,1,5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0
train,1,342,132,209805005,Fast Five ,284792,PG-13,125000000,2011,7.3,2.35,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,14,19,3
train,1,382,129,186830669,Sherlock Holmes: A Game of Shadows ,338635,PG-13,125000000,2011,7.5,2.35,3,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26,9,1,1
train,1,344,106,163192114,Clash of the Titans ,229679,PG-13,125000000,2010,5.8,2.35,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,1
train,1,196,113,119412921,Total Recall ,240241,R,65000000,1990,7.5,1.85,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,0
train,1,85,102,32694788,The 13th Warrior ,101411,R,85000000,1999,6.6,2.35,9,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0
train,1,436,135,113165635,The Bourne Legacy ,229823,PG-13,125000000,2012,6.7,2.35,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,15,6,1
train,1,183,125,107285004,Batman & Robin ,189855,PG-13,125000000,1997,3.7,1.85,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,0
train,1,175,110,260031035,How the Grinch Stole Christmas ,141414,PG,123000000,2000,6,1.85,12,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0
train,1,239,124,186739919,The Day After Tomorrow ,333248,PG-13,125000000,2004,6.4,2.35,7,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,20,7,1
train,1,237,123,215397307,Mission: Impossible II ,242188,PG-13,125000000,2000,6.1,2.35,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,4,6,1
train,1,231,130,182618434,The Perfect Storm ,133076,PG-13,140000000,2000,6.4,2.35,5,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,9,0
train,1,262,92,131920333,Fantastic 4: Rise of the Silver Surfer ,213275,PG,130000000,2007,5.6,2.35,6,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,5,5,1
train,1,552,127,124976634,Life of Pi ,440084,PG,120000000,2012,8,1.85,7,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
train,1,276,123,115802596,Ghost Rider ,182661,PG-13,110000000,2007,5.2,2.35,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29,2,3,1
train,1,102,107,100685880,Charlie's Angels: Full Throttle ,100821,PG-13,120000000,2003,4.8,2.35,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,0
train,1,775,124,126464904,Prometheus ,456260,R,130000000,2012,7,2.35,14,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,21,1,2
train,1,71,77,64736114,Stuart Little 2 ,36471,PG,120000000,2002,5.4,1.85,4,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0
train,1,476,109,93050117,Elysium ,338087,R,115000000,2013,6.6,2.35,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,3,5,1
train,1,207,134,57637485,The Chronicles of Riddick ,183909,PG-13,105000000,2004,6.7,2.35,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,3,1,1
train,1,492,117,58607007,RoboCop ,182899,PG-13,100000000,2014,6.2,2.35,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,4,7,1
train,1,168,121,30212620,How Do You Know ,35066,PG-13,120000000,2010,5.3,1.85,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
train,1,283,117,76418654,Knight and Day ,148280,PG-13,117000000,2010,6.3,2.35,8,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,6,4,1
train,1,539,124,89021735,Oblivion ,387436,PG-13,120000000,2013,7,2.35,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36,25,3,2
train,1,359,140,380262555,Star Wars: Episode III - Revenge of the Sith ,520104,PG-13,113000000,2005,7.6,2.35,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,11,9,3
train,1,284,142,310675583,Star Wars: Episode II - Attack of the Clones ,464310,PG,115000000,2002,6.7,1.78,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,11,9,3
train,1,250,92,289907418,"Monsters, Inc. ",585659,G,115000000,2001,8.1,1.85,3,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,10,7,1
train,1,440,138,132550960,The Wolverine ,328067,PG-13,120000000,2013,6.7,2.35,8,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,1,1,1
train,1,320,136,474544677,Star Wars: Episode I - The Phantom Menace ,534658,PG,115000000,1999,6.5,2.35,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,19,3,2
train,1,257,98,187165546,The Croods ,150618,PG,135000000,2013,7.3,2.35,2,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,29,3
train,1,152,153,40911830,Windtalkers ,55994,R,115000000,2002,6,2.35,5,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,2,9,1
train,1,231,120,47952020,The Huntsman: Winter's War ,37750,PG-13,115000000,2016,6.1,2.35,1,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3,21,3
train,1,348,101,190871240,Teenage Mutant Ninja Turtles ,167085,PG-13,125000000,2014,5.9,2.35,5,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,0
train,1,93,108,67155742,Dante's Peak ,62271,PG-13,116000000,1997,5.8,2.35,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0
train,1,181,112,81638674,Teenage Mutant Ninja Turtles: Out of the Shadows ,17533,PG-13,135000000,2016,6.3,2.35,2,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,5,1
train,1,179,108,250863268,Night at the Museum ,234480,PG,110000000,2006,6.4,1.85,11,1,5,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,5,12,2
train,1,358,114,155181732,San Andreas ,147497,PG-13,110000000,2015,6.1,2.35,3,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,5,3,1
train,1,192,142,113330342,The Patriot ,207613,R,110000000,2000,7.1,2.35,7,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,6,18,1
train,1,198,125,125531634,Ocean's Twelve ,284852,PG-13,110000000,2004,6.4,2.35,14,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,25,2,2
train,1,233,126,186336103,Mr. & Mrs. Smith ,348861,PG-13,120000000,2005,6.5,2.35,7,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,28,22,1,2
train,1,263,119,129995817,Insurgent ,154621,PG-13,110000000,2015,6.3,2.35,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,4,11,2
train,0,267,170,102608827,The Aviator ,264318,PG-13,110000000,2004,7.5,2.35,20,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,9,2
train,1,184,85,42776259,Gulliver's Travels ,53160,PG,112000000,2010,4.9,2.35,3,1,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
train,1,447,119,98780042,The Green Hornet ,136019,PG-13,120000000,2011,5.8,2.35,3,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,18,1,1
train,1,366,102,106369117,300: Rise of an Empire ,225273,R,110000000,2014,6.2,2.35,1,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,4,1
train,1,172,103,142614158,The Smurfs ,66593,PG,110000000,2011,5.5,1.78,6,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,104,76,50026353,Home on the Range ,13581,PG,110000000,2004,5.4,1.78,1,1,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,33,1,2,1
train,1,181,120,66002193,Allegiant ,44296,PG-13,110000000,2016,5.8,2.35,6,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,16,4,6,2
train,1,125,105,71017784,The Smurfs 2 ,27257,PG,105000000,2013,5.4,1.85,6,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0
train,1,79,121,48068396,Speed 2: Cruise Control ,60573,PG-13,160000000,1997,3.7,2.35,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3,1,0
train,1,354,129,134520804,Live Free or Die Hard ,336235,PG-13,110000000,2007,7.2,2.35,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,2,1,1
train,1,188,120,24004159,Around the World in 80 Days ,68720,PG,110000000,2004,5.8,2.35,7,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,2,0
train,0,174,165,58183966,Ali ,79186,R,107000000,2001,6.8,2.35,6,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,14,9,1
train,1,109,82,100446895,The Cat in the Hat ,36033,PG,109000000,2003,3.8,1.85,1,1,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,0
train,1,225,115,144795350,"I, Robot ",387632,PG-13,120000000,2004,7.1,2.35,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,19,14,6,1
train,1,228,97,104374107,The Princess and the Frog ,89351,G,105000000,2009,7.1,1.85,3,1,5,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,5,5,3,0
train,1,257,136,35799026,The Island ,263329,PG-13,126000000,2005,6.9,2.35,12,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,17,33,12,3
train,1,175,127,101643008,Gone in Sixty Seconds ,218341,PG-13,90000000,2000,6.5,2.35,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,22,23,3
train,1,265,171,187670866,Gladiator ,982637,R,103000000,2000,8.5,2.35,14,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,1,1
train,1,252,145,132014112,Minority Report ,399651,PG-13,102000000,2002,7.7,2.35,24,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,25,6,2,1
train,1,230,119,180011740,Planet of the Apes ,177725,PG-13,100000000,2001,5.7,2.35,14,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,2,0
train,1,210,153,204843350,Terminator 2: Judgment Day ,744891,R,102000000,1991,8.5,2.35,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,4,0
train,1,357,140,97030725,Public Enemies ,230931,R,100000000,2009,7,2.35,6,1,5,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,20,3,2
train,1,300,176,130127620,American Gangster ,324671,R,100000000,2007,7.8,1.85,14,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,6,1
train,1,94,141,146282411,True Lies ,190439,R,115000000,1994,7.2,2.35,6,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6,6,0
train,1,267,106,65452312,The Taking of Pelham 1 2 3 ,149998,R,100000000,2009,6.4,2.35,10,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,5,3,1
train,1,180,98,148383780,Little Fockers ,85531,PG-13,100000000,2010,5.5,1.85,6,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,8,8,1
train,1,265,116,119219978,The Other Guys ,189806,PG-13,100000000,2010,6.7,2.35,6,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,1,2
train,1,81,115,101228120,Eraser ,84424,R,100000000,1996,6.1,2.35,5,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,7,3,0
train,1,80,91,100117603,The Hunchback of Notre Dame ,102933,G,100000000,1996,6.9,1.78,2,1,5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,14,4,2,0
train,1,141,78,89296573,The Emperor's New Groove ,128285,G,100000000,2000,7.3,1.66,3,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0
train,1,383,103,85017401,The Expendables 2 ,246803,R,92000000,2012,6.7,2.35,8,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,24,35,3
train,1,193,131,173005002,National Treasure ,255447,PG,100000000,2004,6.9,2.35,7,1,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29,5,2,1
train,0,170,104,75030163,Eragon ,108076,PG,100000000,2006,5.1,2.35,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1
train,1,203,102,107515297,Epic ,85833,PG,100000000,2013,6.7,2.35,3,1,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,1
train,1,321,103,67631157,The Tourist ,176598,PG-13,100000000,2010,6,2.35,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,22,7,3
train,1,174,121,66862068,End of Days ,89509,R,83000000,1999,5.7,2.35,2,1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,11,6,0
train,1,606,240,116866727,The Wolf of Wall Street ,780588,R,100000000,2013,8.2,2.35,20,1,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,16,3
train,1,144,121,184031112,Batman Forever ,190786,PG-13,100000000,1995,5.4,1.85,10,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,0
train,1,192,129,54700065,Starship Troopers ,221521,R,105000000,1997,7.2,1.85,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,1,2,0
train,1,188,101,55673333,Legend of the Guardians: The Owls of Ga'Hoole ,65785,PG,80000000,2010,7,2.35,7,1,5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0
train,1,212,87,40198710,Catwoman ,87451,PG-13,100000000,2004,3.3,2.35,1,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,1,5,0
train,1,245,101,72660029,Hercules ,115687,PG-13,100000000,2014,6,2.35,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,2
train,1,127,95,38120554,Treasure Planet ,71527,PG,140000000,2002,7.1,1.5,3,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,6,7,1
train,1,167,102,49392095,Land of the Lost ,52029,PG-13,100000000,2009,5.4,1.85,3,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,2,3,1
train,1,320,131,39292022,The Expendables 3 ,127258,PG-13,90000000,2014,6.1,2.35,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,24,28,3
train,1,78,94,17010646,Son of the Mask ,40751,PG,84000000,2005,2.2,1.85,2,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
train,1,289,122,24985612,In the Heart of the Sea ,71782,PG-13,100000000,2015,7,1.85,12,1,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,2,1,1
train,1,66,95,4411102,The Adventures of Pluto Nash ,20295,PG-13,100000000,2002,3.8,1.85,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,7,3,1
train,1,208,88,130174897,The Peanuts Movie ,27918,G,99000000,2015,7.2,1.85,2,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
train,1,97,110,10200000,The Spanish Prisoner ,18697,PG,10000000,1997,7.3,1.85,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,0
train,1,202,130,202007640,The Mummy Returns ,248045,PG-13,98000000,2001,6.3,2.35,4,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,13,1,2
train,1,233,216,77679638,Gangs of New York ,314033,R,100000000,2002,7.5,2.35,20,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,7,2
train,1,169,93,59475623,The Stepford Wives ,49739,PG-13,90000000,2004,5.2,1.85,7,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,14,1,1
train,1,200,152,108638745,Black Hawk Down ,292022,R,92000000,2001,7.7,2.35,14,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,12,5,0
train,1,255,85,86897182,The Campaign ,106790,R,95000000,2012,6.2,1.85,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,1
train,1,221,146,95328937,Sex and the City 2 ,59581,R,100000000,2010,4.3,1.85,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,5,0
train,1,82,89,50802661,The Road to El Dorado ,58300,PG,95000000,2000,6.9,1.85,2,1,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2,0
train,1,233,88,161317423,Ice Age: Continental Drift ,145321,PG,95000000,2012,6.6,2.35,2,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,1
train,1,343,105,201148159,Cinderella ,103737,PG,95000000,2015,7,2.35,3,1,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,0
train,1,308,135,43982842,The Lovely Bones ,125109,PG-13,65000000,2009,6.7,2.35,5,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,0
train,1,328,192,377019252,The Lord of the Rings: The Return of the King ,1215718,PG-13,94000000,2003,8.9,2.35,5,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,1
train,1,294,172,340478898,The Lord of the Rings: The Two Towers ,1100446,PG-13,94000000,2002,8.7,2.35,5,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,2,2
train,1,199,100,131144183,Lara Croft: Tomb Raider ,157016,PG-13,115000000,2001,5.7,2.35,8,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,3,1,1
train,1,529,105,176740650,Rise of the Planet of the Apes ,403836,PG-13,93000000,2011,7.6,2.35,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24,7,5,1
train,1,198,107,71148699,The Spiderwick Chronicles ,68935,PG,90000000,2008,6.6,2.35,6,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0
